ID,ペア,is_sudden_severe,is_numbness,is_behavior,label_sudden_severe,label_numbness,label_behavior
sudden_severe_-1_1117,"Dispatcher: 普通に動けていますか？
Caller: そこは分かりません。しびれや麻痺があるかはまだ確認できていません。",True,False,False,-1,False,False
sudden_severe_-1_1118,"Dispatcher: 何か変わった様子はありますか？
Caller: いいえ、受け答えも普段どおりで、特におかしな様子はありません。",True,False,False,-1,False,False
sudden_severe_-1_1119,"Dispatcher: いつもどおり手足は使えていますか？
Caller: 別の部屋にいて見えていないので、しびれや動かしにくさがあるかは分かりません。",True,False,False,-1,False,False
sudden_severe_-1_1120,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: いいえ、妻は手足にしびれもなく、普通に動かせています。",True,False,False,-1,False,False
sudden_severe_0_1121,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: はい、弟が急に頭を押さえて、今までで一番ひどい痛みだと言っています。",True,False,False,0,False,False
sudden_severe_0_1122,"Dispatcher: 急に強い頭痛が出た感じですか？
Caller: はい、さっきまで普通に話していたのに、いきなり我慢できないほど痛いと言い出しました。",True,False,False,0,False,False
sudden_severe_0_1123,"Dispatcher: 頭の痛みは突然で、とても強いですか？
Caller: はい、急にひどい頭痛が来たようです。",True,False,False,0,False,False
sudden_severe_0_1124,"Dispatcher: 突然起きた激しい頭痛ですか？
Caller: はい、急にものすごく痛くなったと言っています。",True,False,False,0,False,False
sudden_severe_0_1125,"Dispatcher: いきなり耐えがたいくらいの頭痛になったんですか？
Caller: はい、母が食事中に急に顔をしかめて、耐えられないほど痛いと言っていました。",True,False,False,0,False,False
sudden_severe_1_1126,"Dispatcher: 急にひどくなった頭痛ですか？
Caller: いいえ、朝から少しずつ痛くなってきたようで、突然ではありません。",True,False,False,1,False,False
sudden_severe_1_1127,"Dispatcher: いつもの軽い頭痛ではなく、一気に強くなった感じですか？
Caller: いいえ、本人は前からある頭痛がだんだん増してきただけだと言っています。",True,False,False,1,False,False
sudden_severe_1_1128,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、急にではなく、昼ごろから徐々に痛みが出てきています。",True,False,False,1,False,False
sudden_severe_1_1129,"Dispatcher: さっき急に我慢できないほどの頭痛が始まったんですか？
Caller: いいえ、会議中から重い感じが続いていて、急に起きた痛みではありません。",True,False,False,1,False,False
sudden_severe_1_1130,"Dispatcher: いきなりひどい頭痛ですか？
Caller: そうではなくて、少し前からじわじわ痛くなっています。",True,False,False,1,False,False
sudden_severe_2_1131,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: 本人から頭痛がするとだけ電話があって、急だったのか強かったのかはまだ聞けていません。",True,False,False,2,False,False
sudden_severe_2_1132,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: そこまでは分かりません。",True,False,False,2,False,False
sudden_severe_2_1133,"Dispatcher: 急に出た強い頭痛かどうか確認できますか？
Caller: 今は子どもと祖母しか家におらず、私は職場にいるので、突然だったか痛みが強いかまでは確認できません。",True,False,False,2,False,False
sudden_severe_2_1134,"Dispatcher: 急に強い頭痛ですか？
Caller: 分かりません。",True,False,False,2,False,False
sudden_severe_2_1135,"Dispatcher: いつもの頭痛ではなく、急にひどくなった感じですか？
Caller: 本人は頭が痛いとしか言っておらず、急に始まったのか強いのかは分かりません。",True,False,False,2,False,False
sudden_severe_-1_1136,"Dispatcher: 何か変わったことはありますか？
Caller: まだ電話で話しただけなので、普段と違う振る舞いがあるかは分かりません。",True,False,False,-1,False,False
sudden_severe_-1_1137,"Dispatcher: ぼんやりしている、返事がおかしいなど、普段と違う様子はありますか？
Caller: 今は本人を見ていないので、いつもと違う振る舞いがあるかは確認できません。",True,False,False,-1,False,False
sudden_severe_-1_1138,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: 今はそばにいないので、しびれや麻痺があるかは分かりません。",True,False,False,-1,False,False
sudden_severe_-1_1139,"Dispatcher: 何か変わった様子はありますか？
Caller: いいえ、話し方も行動も普段と変わりません。",True,False,False,-1,False,False
sudden_severe_-1_1140,"Dispatcher: 手足のしびれや麻痺はありますか？
Caller: はい、姉は左足がしびれていて、立つと力が入りにくいようです。",True,False,False,-1,False,False
sudden_severe_0_1141,"Dispatcher: 頭の痛みは、急に起きた強い痛みですか？
Caller: はい、夫がさっき急に頭を押さえて、今までにないくらいひどい痛みだと言っています。",True,False,False,0,False,False
sudden_severe_0_1142,"Dispatcher: 頭痛は突然始まって、とても激しいものですか？
Caller: はい、同僚が会議中にいきなり頭が割れるほど痛いと言い出して、急にうずくまったので間違いありません。",True,False,False,0,False,False
sudden_severe_0_1143,"Dispatcher: いつもの頭痛ではなく、一気にひどくなった感じですか？
Caller: はい、母はさっきまで普通だったのに、急に耐えられないくらい痛いと言っています。",True,False,False,0,False,False
sudden_severe_0_1144,"Dispatcher: 軽い痛みが続いている感じですか？
Caller: いいえ、弟は急にものすごく痛くなったと言っていて、かなりつらそうです。",True,False,False,0,False,False
sudden_severe_0_1145,"Dispatcher: いつもの頭痛ということでよいですか？
Caller: いいえ、急にすごい痛みが来たみたいです。",True,False,False,0,False,False
sudden_severe_1_1146,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: いいえ、朝から少しずつ痛くなってきたようで、急に強い痛みが出たわけではありません。",True,False,False,1,False,False
sudden_severe_1_1147,"Dispatcher: 頭痛は急に始まったひどい痛みですか？
Caller: いいえ、妻は昨日から重い感じが続いていて、急に我慢できないほど痛くなったわけではないです。",True,False,False,1,False,False
sudden_severe_1_1148,"Dispatcher: 突然、強い頭痛が出た感じでしょうか？
Caller: いいえ、友人は昼ごろからじわじわ痛くなってきたと言っていて、突然ではありません。",True,False,False,1,False,False
sudden_severe_1_1149,"Dispatcher: 頭の痛みは急激に起きた激しいものですか？
Caller: いいえ、父は前からある頭痛が少し強くなっただけで、急にひどくなったわけではないです。",True,False,False,1,False,False
sudden_severe_1_1150,"Dispatcher: 急に耐えられないほどの頭痛になったのですか？
Caller: いえ、そういう感じではなくて、だんだん痛くなってきたようです。",True,False,False,1,False,False
sudden_severe_2_1151,"Dispatcher: いつもの軽い頭痛ということでよいですか？
Caller: そこまでは分かりません。急に強くなったのか、前から痛かったのか確認できていません。",True,False,False,2,False,False
sudden_severe_2_1152,"Dispatcher: 頭の痛みは、突然起こった激しい痛みですか？
Caller: すみません、本人から頭が痛いとだけ連絡が来ていて、突然なのか強いのかまでは分かりません。",True,False,False,2,False,False
sudden_severe_2_1153,"Dispatcher: さっき急にひどくなった感じですか？
Caller: 妹からメッセージが来ただけで、始まり方や痛みの強さまでは聞けていません。",True,False,False,2,False,False
